ROE,ROE_가중치,corp_name,industry,stock_code,거래량,고가,고정비율,고정비율_가중치,날짜,등락률,매출액_증감률,매출액_증감률_가중치,매출총이익률,부채비율,부채비율_가중치,순이익률,순이익률_가중치,시가,시계열,영업이익_증감률,영업이익률,영업이익률_가중치,유동비율,유동비율_가중치,저가,종가
2.235817676314939,,현대건설,건설업,720,463763,32156,55.66758280511278,0.2,2020-05-15,-1.060544620855298,0.0,,10.715028357716209,120.4263229023994,0.4,4.842246345032842,,32108,2020-1분기,0.0,4.073730062135674,0.1,187.9669778446308,0.3,31475,31719
2.235817676314939,,현대건설,건설업,720,494607,31767,55.66758280511278,0.2,2020-05-18,-0.9205838771714115,0.0,,10.715028357716209,120.4263229023994,0.4,4.842246345032842,,31718,2020-1분기,0.0,4.073730062135674,0.1,187.9669778446308,0.3,31037,31427
2.235817676314939,,현대건설,건설업,720,942295,32935,55.66758280511278,0.2,2020-05-19,3.869284373309575,0.0,,10.715028357716209,120.4263229023994,0.4,4.842246345032842,,32205,2020-1분기,0.0,4.073730062135674,0.1,187.9669778446308,0.3,32205,32643
2.235817676314939,,현대건설,건설업,720,479060,32594,55.66758280511278,0.2,2020-05-20,-1.341788438562632,0.0,,10.715028357716209,120.4263229023994,0.4,4.842246345032842,,32254,2020-1분기,0.0,4.073730062135674,0.1,187.9669778446308,0.3,32205,32205
2.235817676314939,,현대건설,건설업,720,582971,32594,55.66758280511278,0.2,2020-05-21,-0.3011954665424624,0.0,,10.715028357716209,120.4263229023994,0.4,4.842246345032842,,32545,2020-1분기,0.0,4.073730062135674,0.1,187.9669778446308,0.3,31913,32108
2.235817676314939,,현대건설,건설업,720,574095,32400,55.66758280511278,0.2,2020-05-22,-1.058926124330385,0.0,,10.715028357716209,120.4263229023994,0.4,4.842246345032842,,32400,2020-1분기,0.0,4.073730062135674,0.1,187.9669778446308,0.3,31183,31768
2.235817676314939,,현대건설,건설업,720,426479,31816,55.66758280511278,0.2,2020-05-25,-0.7680684966003526,0.0,,10.715028357716209,120.4263229023994,0.4,4.842246345032842,,31816,2020-1분기,0.0,4.073730062135674,0.1,187.9669778446308,0.3,31135,31524
2.235817676314939,,현대건설,건설업,720,1474782,33178,55.66758280511278,0.2,2020-05-26,4.168252759802056,0.0,,10.715028357716209,120.4263229023994,0.4,4.842246345032842,,31572,2020-1분기,0.0,4.073730062135674,0.1,187.9669778446308,0.3,31524,32838
2.235817676314939,,현대건설,건설업,720,1658171,34345,55.66758280511278,0.2,2020-05-27,4.296851208965223,0.0,,10.715028357716209,120.4263229023994,0.4,4.842246345032842,,33032,2020-1분기,0.0,4.073730062135674,0.1,187.9669778446308,0.3,32983,34249
2.235817676314939,,현대건설,건설업,720,1513333,34783,55.66758280511278,0.2,2020-05-28,-3.836608368127537,0.0,,10.715028357716209,120.4263229023994,0.4,4.842246345032842,,34735,2020-1분기,0.0,4.073730062135674,0.1,187.9669778446308,0.3,32351,32935
2.235817676314939,,현대건설,건설업,720,1349850,33275,55.66758280511278,0.2,2020-05-29,1.0353727038105358,0.0,,10.715028357716209,120.4263229023994,0.4,4.842246345032842,,32448,2020-1분기,0.0,4.073730062135674,0.1,187.9669778446308,0.3,32108,33276
2.235817676314939,,현대건설,건설업,720,839073,33810,55.66758280511278,0.2,2020-06-01,0.144248106743599,0.0,,10.715028357716209,120.4263229023994,0.4,4.842246345032842,,33129,2020-1분기,0.0,4.073730062135674,0.1,187.9669778446308,0.3,32983,33324
2.235817676314939,,현대건설,건설업,720,1572182,34832,55.66758280511278,0.2,2020-06-02,2.3376545432721163,0.0,,10.715028357716209,120.4263229023994,0.4,4.842246345032842,,33859,2020-1분기,0.0,4.073730062135674,0.1,187.9669778446308,0.3,33470,34103
2.235817676314939,,현대건설,건설업,720,2825738,36340,55.66758280511278,0.2,2020-06-03,5.418878104565581,0.0,,10.715028357716209,120.4263229023994,0.4,4.842246345032842,,34540,2020-1분기,0.0,4.073730062135674,0.1,187.9669778446308,0.3,34248,35951
2.235817676314939,,현대건설,건설업,720,1979650,37118,55.66758280511278,0.2,2020-06-04,-1.2155433784873857,0.0,,10.715028357716209,120.4263229023994,0.4,4.842246345032842,,36583,2020-1분기,0.0,4.073730062135674,0.1,187.9669778446308,0.3,34783,35514
2.235817676314939,,현대건설,건설업,720,791370,36194,55.66758280511278,0.2,2020-06-05,1.9175536408177056,0.0,,10.715028357716209,120.4263229023994,0.4,4.842246345032842,,35221,2020-1분기,0.0,4.073730062135674,0.1,187.9669778446308,0.3,34881,36195
2.235817676314939,,현대건설,건설업,720,801680,36875,55.66758280511278,0.2,2020-06-08,-1.3454897085232769,0.0,,10.715028357716209,120.4263229023994,0.4,4.842246345032842,,36729,2020-1분기,0.0,4.073730062135674,0.1,187.9669778446308,0.3,35610,35708
2.235817676314939,,현대건설,건설업,720,1106034,35951,55.66758280511278,0.2,2020-06-09,-2.72487957880587,0.0,,10.715028357716209,120.4263229023994,0.4,4.842246345032842,,35416,2020-1분기,0.0,4.073730062135674,0.1,187.9669778446308,0.3,34394,34735
2.235817676314939,,현대건설,건설업,720,678136,34929,55.66758280511278,0.2,2020-06-10,0.5613934072261408,0.0,,10.715028357716209,120.4263229023994,0.4,4.842246345032842,,34394,2020-1분기,0.0,4.073730062135674,0.1,187.9669778446308,0.3,34054,34930
2.235817676314939,,현대건설,건설업,720,763109,34832,55.66758280511278,0.2,2020-06-11,-1.1136558831949612,0.0,,10.715028357716209,120.4263229023994,0.4,4.842246345032842,,34540,2020-1분기,0.0,4.073730062135674,0.1,187.9669778446308,0.3,34102,34541
